id,x,y,betweenness,closeness,degree,katz,current flow,harmonic,eigenvector,efficiency,straightness
0,49.94139109722019,-164.604167052095,0.01015228426395939,0.07981642596223545,0.012755102040816325,0.06584938886584352,0.0014887841847415946,22.993192636639805,0.019994351804730692,0.008715103655764628,0.003998828388084567
0,60.67762381090223,-185.23707839940425,0.01015228426395939,0.07981642596223545,0.012755102040816325,0.06584938886584352,0.0014887841847415946,22.993192636639805,0.019994351804730692,0.008715103655764628,0.003998828388084567
1,60.67762381090223,-185.23707839940425,0.008857350046617632,0.08047196495560509,0.015306122448979591,0.06933254831781901,0.001628728059463134,23.849554330501483,0.02423377943648132,0.00901358013100365,0.003990145397741008
1,35.68613075411612,-196.6789667868485,0.008857350046617632,0.08047196495560509,0.015306122448979591,0.06933254831781901,0.001628728059463134,23.849554330501483,0.02423377943648132,0.00901358013100365,0.003990145397741008
2,60.67762381090223,-185.23707839940425,0.004713560551124003,0.08553520630964047,0.02040816326530612,0.07582038426023888,0.0017235046586009403,25.817582570209453,0.0341625170307076,0.009958772452703449,0.004016924500178647
2,83.86250291177613,-170.78416675210622,0.004713560551124003,0.08553520630964047,0.02040816326530612,0.07582038426023888,0.0017235046586009403,25.817582570209453,0.0341625170307076,0.009958772452703449,0.004016924500178647
3,60.67762381090223,-185.23707839940425,0.032632342277012324,0.08650633965983376,0.02040816326530612,0.07728751624325499,0.0017778037759458552,26.600711940838828,0.0437112500820728,0.01003752262306807,0.0040135057803098225
3,84.76580988973231,-226.26227031491163,0.032632342277012324,0.08650633965983376,0.02040816326530612,0.07728751624325499,0.0017778037759458552,26.600711940838828,0.0437112500820728,0.01003752262306807,0.0040135057803098225
4,69.8174961380252,-145.36922669002564,0.01015228426395939,0.08454081158881976,0.012755102040816325,0.06593484595285479,0.0015246451422008364,24.052442155069052,0.02330312051378955,0.009553245945349564,0.004032734545758036
4,83.86250291177613,-170.78416675210622,0.01015228426395939,0.08454081158881976,0.012755102040816325,0.06593484595285479,0.0015246451422008364,24.052442155069052,0.02330312051378955,0.009553245945349564,0.004032734545758036
5,83.86250291177613,-170.78416675210622,0.014969439552470733,0.09031500992031916,0.015306122448979591,0.06983130122614523,0.0017081085418677302,26.189712393001038,0.032313905010843254,0.0106549440878714,0.004047824894257875
5,106.74627968666468,-157.2345620827643,0.014969439552470733,0.09031500992031916,0.015306122448979591,0.06983130122614523,0.0017081085418677302,26.189712393001038,0.032313905010843254,0.0106549440878714,0.004047824894257875
6,83.86250291177613,-170.78416675210622,0.0035222210711695844,0.09208415950649923,0.02040816326530612,0.07779095007614363,0.0018356715740677522,27.989538955327603,0.052528312600274685,0.011256300248905404,0.004038568612177541
6,108.55289364257695,-213.3148702975405,0.0035222210711695844,0.09208415950649923,0.02040816326530612,0.07779095007614363,0.0018356715740677522,27.989538955327603,0.052528312600274685,0.011256300248905404,0.004038568612177541
7,35.68613075411612,-196.6789667868485,0.001294934217341759,0.08105984759285315,0.012755102040816327,0.06629280520760827,0.0016408531157904652,23.855452598899753,0.0243123685385324,0.009245208251556341,0.003985021655562724
7,61.279828462873056,-239.51077265826814,0.001294934217341759,0.08105984759285315,0.012755102040816327,0.06629280520760827,0.0016408531157904652,23.855452598899753,0.0243123685385324,0.009245208251556341,0.003985021655562724
8,106.74627968666468,-157.2345620827643,0.021910286957422562,0.0969684623753143,0.015306122448979591,0.07084683931238796,0.0018225077186957736,28.104944260899806,0.04762545619968569,0.011912532151950463,0.004064928153098099
8,132.64107972140692,-200.066367954184,0.021910286957422562,0.0969684623753143,0.015306122448979591,0.07084683931238796,0.0018225077186957736,28.104944260899806,0.04762545619968569,0.011912532151950463,0.004064928153098099
9,61.279828462873056,-239.51077265826814,0.01294934217341759,0.0870942222970818,0.017857142857142856,0.07424777313304426,0.0017899288322731867,26.606610209237097,0.04378983918412388,0.01026915074362076,0.004008382038131537
9,84.76580988973231,-226.26227031491163,0.01294934217341759,0.0870942222970818,0.017857142857142856,0.07424777313304426,0.0017899288322731867,26.606610209237097,0.04378983918412388,0.01026915074362076,0.004008382038131537
10,61.279828462873056,-239.51077265826814,0.006578265824096136,0.08694993999845868,0.015306122448979591,0.07036125045633296,0.001781839237024635,26.160812950939835,0.038753696454068565,0.01041675539180607,0.003984385539058324
10,85.6691168676884,-285.2030506265488,0.006578265824096136,0.08694993999845868,0.015306122448979591,0.07036125045633296,0.001781839237024635,26.160812950939835,0.038753696454068565,0.01041675539180607,0.003984385539058324
11,84.76580988973231,-226.26227031491163,0.04247384232880969,0.09305529285669252,0.02040816326530612,0.07925808205915974,0.001889970691412667,28.772668325956978,0.062077045651639885,0.011335050419270024,0.0040351498923087165
11,108.55289364257695,-213.3148702975405,0.04247384232880969,0.09305529285669252,0.02040816326530612,0.07925808205915974,0.001889970691412667,28.772668325956978,0.062077045651639885,0.011335050419270024,0.0040351498923087165
12,84.76580988973231,-226.26227031491163,0.005386926344141717,0.09324442362711091,0.02040816326530612,0.07912397982170903,0.0019084631613846639,28.864533405322064,0.06663504590723475,0.011230960780064725,0.004012960365426933
12,110.05840527250379,-270.14793432728004,0.005386926344141717,0.09324442362711091,0.02040816326530612,0.07912397982170903,0.0019084631613846639,28.864533405322064,0.06663504590723475,0.011230960780064725,0.004012960365426933
13,108.55289364257695,-213.3148702975405,0.04024655547498187,0.09873761196149439,0.02040816326530612,0.07880648816238636,0.0019500707508957956,29.90477082322638,0.06783986378911712,0.012513888312984466,0.004055671871017765
13,132.64107972140692,-200.066367954184,0.04024655547498187,0.09873761196149439,0.02040816326530612,0.07880648816238636,0.0019500707508957956,29.90477082322638,0.06783986378911712,0.012513888312984466,0.004055671871017765
14,108.55289364257695,-213.3148702975405,0.013829897441209986,0.09975425526411093,0.02040816326530612,0.0800222815149424,0.0019777910695782924,30.52698749544306,0.08180380499343633,0.01274432390877105,0.004032307056498848
